dispositif,nombre_demandes_deposees,nombre_salaries_concernes,nombre_heures_demandees,nombre_etablissements_concernes,reg,libelle_region,dep,libelle_departement,code_section_nace17,libelle_section_nace17,date_maj
Activite Partielle,115.00,430.00,167130.00,105.00,28,Normandie,27,Eure,AZ,"Agriculture, sylviculture et pêche",2020-07-21
Activite Partielle,240.00,1590.00,784730.00,220.00,28,Normandie,27,Eure,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-07-21
Activite Partielle,90.00,5405.00,1549625.00,75.00,28,Normandie,27,Eure,C3,Fabr. d'équipements ; fabrication de machines,2020-07-21
Activite Partielle,15.00,2015.00,542265.00,10.00,28,Normandie,27,Eure,C4,Fabrication de matériels de transport,2020-07-21
Activite Partielle,650.00,15880.00,7344575.00,535.00,28,Normandie,27,Eure,C5,Fabrication d'autres produits indus.,2020-07-21
Activite Partielle,75.00,1150.00,596845.00,70.00,28,Normandie,27,Eure,DE,Industries extractives,2020-07-21
Activite Partielle,1595.00,10480.00,5040590.00,1425.00,28,Normandie,27,Eure,FZ,Construction,2020-07-21
Activite Partielle,2090.00,12760.00,6841570.00,1895.00,28,Normandie,27,Eure,GZ,Commerce,2020-07-21
Activite Partielle,425.00,6305.00,2564910.00,340.00,28,Normandie,27,Eure,HZ,Transports et entreposage,2020-07-21
Activite Partielle,1085.00,6175.00,2902090.00,920.00,28,Normandie,27,Eure,IZ,Hébergement et restauration,2020-07-21
Activite Partielle,125.00,940.00,425345.00,100.00,28,Normandie,27,Eure,JZ,Information et communication,2020-07-21
Activite Partielle,275.00,875.00,395825.00,230.00,28,Normandie,27,Eure,KZ,Act. financières et d'assurance,2020-07-21
Activite Partielle,195.00,785.00,361075.00,175.00,28,Normandie,27,Eure,LZ,Activités immobilières,2020-07-21
Activite Partielle,1235.00,18215.00,6214090.00,1080.00,28,Normandie,27,Eure,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-07-21
Activite Partielle,720.00,5015.00,1794090.00,625.00,28,Normandie,27,Eure,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-07-21
Activite Partielle,1065.00,3915.00,1378015.00,905.00,28,Normandie,27,Eure,RU,Autres activités de services,2020-07-21
Activite Partielle,295.00,1210.00,547055.00,270.00,28,Normandie,50,Manche,AZ,"Agriculture, sylviculture et pêche",2020-07-21
Activite Partielle,355.00,2645.00,1066405.00,330.00,28,Normandie,50,Manche,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-07-21
Activite Partielle,55.00,3665.00,1864810.00,50.00,28,Normandie,50,Manche,C3,Fabr. d'équipements ; fabrication de machines,2020-07-21
Activite Partielle,25.00,4445.00,3009535.00,25.00,28,Normandie,50,Manche,C4,Fabrication de matériels de transport,2020-07-21
Activite Partielle,375.00,8850.00,4026805.00,350.00,28,Normandie,50,Manche,C5,Fabrication d'autres produits indus.,2020-07-21
Activite Partielle,80.00,1635.00,780640.00,75.00,28,Normandie,50,Manche,DE,Industries extractives,2020-07-21
Activite Partielle,1180.00,12395.00,6521780.00,1125.00,28,Normandie,50,Manche,FZ,Construction,2020-07-21
Activite Partielle,2260.00,12930.00,6678855.00,2170.00,28,Normandie,50,Manche,GZ,Commerce,2020-07-21
Activite Partielle,190.00,3120.00,1430190.00,175.00,28,Normandie,50,Manche,HZ,Transports et entreposage,2020-07-21
Activite Partielle,1110.00,5850.00,3348285.00,1010.00,28,Normandie,50,Manche,IZ,Hébergement et restauration,2020-07-21
Activite Partielle,80.00,660.00,271920.00,70.00,28,Normandie,50,Manche,JZ,Information et communication,2020-07-21
Activite Partielle,230.00,770.00,378685.00,215.00,28,Normandie,50,Manche,KZ,Act. financières et d'assurance,2020-07-21
Activite Partielle,145.00,625.00,362565.00,140.00,28,Normandie,50,Manche,LZ,Activités immobilières,2020-07-21
Activite Partielle,985.00,13640.00,4935740.00,915.00,28,Normandie,50,Manche,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-07-21
Activite Partielle,600.00,7245.00,2645455.00,535.00,28,Normandie,50,Manche,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-07-21
Activite Partielle,1080.00,4730.00,1716450.00,930.00,28,Normandie,50,Manche,RU,Autres activités de services,2020-07-21
Activite Partielle,120.00,355.00,113795.00,105.00,28,Normandie,61,Orne,AZ,"Agriculture, sylviculture et pêche",2020-07-21
Activite Partielle,160.00,1315.00,427715.00,150.00,28,Normandie,61,Orne,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-07-21
Activite Partielle,30.00,1020.00,618255.00,25.00,28,Normandie,61,Orne,C3,Fabr. d'équipements ; fabrication de machines,2020-07-21
Activite Partielle,30.00,3735.00,2157810.00,25.00,28,Normandie,61,Orne,C4,Fabrication de matériels de transport,2020-07-21
Activite Partielle,340.00,7900.00,4281890.00,285.00,28,Normandie,61,Orne,C5,Fabrication d'autres produits indus.,2020-07-21
Activite Partielle,40.00,520.00,266210.00,40.00,28,Normandie,61,Orne,DE,Industries extractives,2020-07-21
Activite Partielle,725.00,5870.00,2999090.00,675.00,28,Normandie,61,Orne,FZ,Construction,2020-07-21
Activite Partielle,1130.00,6485.00,3094135.00,1045.00,28,Normandie,61,Orne,GZ,Commerce,2020-07-21
Activite Partielle,135.00,2790.00,1593530.00,125.00,28,Normandie,61,Orne,HZ,Transports et entreposage,2020-07-21
Activite Partielle,525.00,2260.00,1248160.00,465.00,28,Normandie,61,Orne,IZ,Hébergement et restauration,2020-07-21
Activite Partielle,45.00,210.00,77390.00,30.00,28,Normandie,61,Orne,JZ,Information et communication,2020-07-21
Activite Partielle,135.00,475.00,189685.00,125.00,28,Normandie,61,Orne,KZ,Act. financières et d'assurance,2020-07-21
Activite Partielle,65.00,495.00,195720.00,60.00,28,Normandie,61,Orne,LZ,Activités immobilières,2020-07-21
Activite Partielle,435.00,5340.00,1785930.00,395.00,28,Normandie,61,Orne,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-07-21
Activite Partielle,425.00,4940.00,1610060.00,395.00,28,Normandie,61,Orne,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-07-21
Activite Partielle,570.00,2335.00,938810.00,465.00,28,Normandie,61,Orne,RU,Autres activités de services,2020-07-21
Activite Partielle,240.00,905.00,428655.00,210.00,28,Normandie,76,Seine-Maritime,AZ,"Agriculture, sylviculture et pêche",2020-07-21
Activite Partielle,510.00,6115.00,2584145.00,465.00,28,Normandie,76,Seine-Maritime,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-07-21
Activite Partielle,5.00,175.00,64785.00,5.00,28,Normandie,76,Seine-Maritime,C2,Cokéfaction et raffinage,2020-07-21
Activite Partielle,125.00,4600.00,2473730.00,100.00,28,Normandie,76,Seine-Maritime,C3,Fabr. d'équipements ; fabrication de machines,2020-07-21
Activite Partielle,40.00,10730.00,5318085.00,30.00,28,Normandie,76,Seine-Maritime,C4,Fabrication de matériels de transport,2020-07-21
Activite Partielle,1095.00,26615.00,15054390.00,895.00,28,Normandie,76,Seine-Maritime,C5,Fabrication d'autres produits indus.,2020-07-21
Activite Partielle,190.00,3365.00,1418385.00,180.00,28,Normandie,76,Seine-Maritime,DE,Industries extractives,2020-07-21
Activite Partielle,2700.00,30235.00,17153205.00,2455.00,28,Normandie,76,Seine-Maritime,FZ,Construction,2020-07-21
Activite Partielle,4950.00,36115.00,17895240.00,4495.00,28,Normandie,76,Seine-Maritime,GZ,Commerce,2020-07-21
Activite Partielle,945.00,28110.00,12770060.00,815.00,28,Normandie,76,Seine-Maritime,HZ,Transports et entreposage,2020-07-21
Activite Partielle,2740.00,16200.00,9173270.00,2400.00,28,Normandie,76,Seine-Maritime,IZ,Hébergement et restauration,2020-07-21
Activite Partielle,310.00,2550.00,1222495.00,265.00,28,Normandie,76,Seine-Maritime,JZ,Information et communication,2020-07-21
Activite Partielle,755.00,4595.00,1881180.00,680.00,28,Normandie,76,Seine-Maritime,KZ,Act. financières et d'assurance,2020-07-21
Activite Partielle,440.00,2915.00,1046990.00,405.00,28,Normandie,76,Seine-Maritime,LZ,Activités immobilières,2020-07-21
Activite Partielle,3100.00,46080.00,18818565.00,2715.00,28,Normandie,76,Seine-Maritime,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-07-21
Activite Partielle,2035.00,20380.00,6726425.00,1740.00,28,Normandie,76,Seine-Maritime,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-07-21
Activite Partielle,2760.00,15435.00,5404280.00,2225.00,28,Normandie,76,Seine-Maritime,RU,Autres activités de services,2020-07-21
Activite Partielle,120.00,505.00,144435.00,105.00,75,Nouvelle-Aquitaine,16,Charente,AZ,"Agriculture, sylviculture et pêche",2020-07-21
Activite Partielle,205.00,1880.00,812280.00,180.00,75,Nouvelle-Aquitaine,16,Charente,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-07-21
Activite Partielle,60.00,4330.00,2085705.00,55.00,75,Nouvelle-Aquitaine,16,Charente,C3,Fabr. d'équipements ; fabrication de machines,2020-07-21
Activite Partielle,10.00,1230.00,512300.00,5.00,75,Nouvelle-Aquitaine,16,Charente,C4,Fabrication de matériels de transport,2020-07-21
Activite Partielle,435.00,8455.00,4027965.00,375.00,75,Nouvelle-Aquitaine,16,Charente,C5,Fabrication d'autres produits indus.,2020-07-21
Activite Partielle,60.00,765.00,372695.00,50.00,75,Nouvelle-Aquitaine,16,Charente,DE,Industries extractives,2020-07-21
Activite Partielle,980.00,6685.00,3843585.00,910.00,75,Nouvelle-Aquitaine,16,Charente,FZ,Construction,2020-07-21
Activite Partielle,1560.00,9700.00,5074040.00,1455.00,75,Nouvelle-Aquitaine,16,Charente,GZ,Commerce,2020-07-21
Activite Partielle,170.00,3260.00,1851285.00,150.00,75,Nouvelle-Aquitaine,16,Charente,HZ,Transports et entreposage,2020-07-21
Activite Partielle,605.00,3825.00,2279420.00,535.00,75,Nouvelle-Aquitaine,16,Charente,IZ,Hébergement et restauration,2020-07-21
Activite Partielle,100.00,1150.00,528115.00,85.00,75,Nouvelle-Aquitaine,16,Charente,JZ,Information et communication,2020-07-21
Activite Partielle,200.00,875.00,412680.00,185.00,75,Nouvelle-Aquitaine,16,Charente,KZ,Act. financières et d'assurance,2020-07-21
Activite Partielle,115.00,500.00,213605.00,105.00,75,Nouvelle-Aquitaine,16,Charente,LZ,Activités immobilières,2020-07-21
Activite Partielle,685.00,7625.00,3064530.00,640.00,75,Nouvelle-Aquitaine,16,Charente,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-07-21
Activite Partielle,520.00,4310.00,1381285.00,470.00,75,Nouvelle-Aquitaine,16,Charente,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-07-21
Activite Partielle,750.00,3615.00,1443445.00,640.00,75,Nouvelle-Aquitaine,16,Charente,RU,Autres activités de services,2020-07-21
Activite Partielle,435.00,1815.00,853130.00,405.00,75,Nouvelle-Aquitaine,17,Charente-Maritime,AZ,"Agriculture, sylviculture et pêche",2020-07-21
Activite Partielle,380.00,3225.00,1151670.00,355.00,75,Nouvelle-Aquitaine,17,Charente-Maritime,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-07-21
Activite Partielle,55.00,975.00,459540.00,40.00,75,Nouvelle-Aquitaine,17,Charente-Maritime,C3,Fabr. d'équipements ; fabrication de machines,2020-07-21
Activite Partielle,50.00,5075.00,2438235.00,40.00,75,Nouvelle-Aquitaine,17,Charente-Maritime,C4,Fabrication de matériels de transport,2020-07-21
Activite Partielle,655.00,8460.00,4110915.00,565.00,75,Nouvelle-Aquitaine,17,Charente-Maritime,C5,Fabrication d'autres produits indus.,2020-07-21
Activite Partielle,90.00,1005.00,457265.00,90.00,75,Nouvelle-Aquitaine,17,Charente-Maritime,DE,Industries extractives,2020-07-21
Activite Partielle,1970.00,12320.00,6197895.00,1830.00,75,Nouvelle-Aquitaine,17,Charente-Maritime,FZ,Construction,2020-07-21
Activite Partielle,3415.00,19125.00,9528900.00,3170.00,75,Nouvelle-Aquitaine,17,Charente-Maritime,GZ,Commerce,2020-07-21
Activite Partielle,325.00,4620.00,2097635.00,280.00,75,Nouvelle-Aquitaine,17,Charente-Maritime,HZ,Transports et entreposage,2020-07-21
Activite Partielle,1905.00,11200.00,6297830.00,1685.00,75,Nouvelle-Aquitaine,17,Charente-Maritime,IZ,Hébergement et restauration,2020-07-21
Activite Partielle,165.00,1030.00,459735.00,145.00,75,Nouvelle-Aquitaine,17,Charente-Maritime,JZ,Information et communication,2020-07-21
Activite Partielle,460.00,2010.00,674365.00,415.00,75,Nouvelle-Aquitaine,17,Charente-Maritime,KZ,Act. financières et d'assurance,2020-07-21
Activite Partielle,390.00,1540.00,847595.00,375.00,75,Nouvelle-Aquitaine,17,Charente-Maritime,LZ,Activités immobilières,2020-07-21
Activite Partielle,1745.00,19140.00,6268915.00,1565.00,75,Nouvelle-Aquitaine,17,Charente-Maritime,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-07-21
Activite Partielle,1055.00,8145.00,2347010.00,930.00,75,Nouvelle-Aquitaine,17,Charente-Maritime,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-07-21
Activite Partielle,1550.00,6725.00,2895245.00,1315.00,75,Nouvelle-Aquitaine,17,Charente-Maritime,RU,Autres activités de services,2020-07-21
Activite Partielle,70.00,390.00,89875.00,60.00,75,Nouvelle-Aquitaine,19,Corrèze,AZ,"Agriculture, sylviculture et pêche",2020-07-21
Activite Partielle,140.00,1055.00,433715.00,125.00,75,Nouvelle-Aquitaine,19,Corrèze,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-07-21
Activite Partielle,30.00,1375.00,559610.00,30.00,75,Nouvelle-Aquitaine,19,Corrèze,C3,Fabr. d'équipements ; fabrication de machines,2020-07-21
Activite Partielle,5.00,420.00,360375.00,5.00,75,Nouvelle-Aquitaine,19,Corrèze,C4,Fabrication de matériels de transport,2020-07-21
Activite Partielle,265.00,5740.00,3486425.00,235.00,75,Nouvelle-Aquitaine,19,Corrèze,C5,Fabrication d'autres produits indus.,2020-07-21
Activite Partielle,45.00,340.00,162910.00,45.00,75,Nouvelle-Aquitaine,19,Corrèze,DE,Industries extractives,2020-07-21
Activite Partielle,625.00,4490.00,2148640.00,585.00,75,Nouvelle-Aquitaine,19,Corrèze,FZ,Construction,2020-07-21
Activite Partielle,1165.00,6365.00,3130280.00,1115.00,75,Nouvelle-Aquitaine,19,Corrèze,GZ,Commerce,2020-07-21
Activite Partielle,165.00,3320.00,1446510.00,150.00,75,Nouvelle-Aquitaine,19,Corrèze,HZ,Transports et entreposage,2020-07-21
Activite Partielle,560.00,2660.00,1442715.00,510.00,75,Nouvelle-Aquitaine,19,Corrèze,IZ,Hébergement et restauration,2020-07-21
Activite Partielle,60.00,375.00,180980.00,50.00,75,Nouvelle-Aquitaine,19,Corrèze,JZ,Information et communication,2020-07-21
Activite Partielle,140.00,515.00,236005.00,135.00,75,Nouvelle-Aquitaine,19,Corrèze,KZ,Act. financières et d'assurance,2020-07-21
Activite Partielle,90.00,395.00,186505.00,85.00,75,Nouvelle-Aquitaine,19,Corrèze,LZ,Activités immobilières,2020-07-21
Activite Partielle,565.00,6035.00,2393875.00,525.00,75,Nouvelle-Aquitaine,19,Corrèze,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-07-21
Activite Partielle,385.00,2950.00,1141170.00,345.00,75,Nouvelle-Aquitaine,19,Corrèze,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-07-21
Activite Partielle,505.00,2500.00,733695.00,445.00,75,Nouvelle-Aquitaine,19,Corrèze,RU,Autres activités de services,2020-07-21
Activite Partielle,50.00,155.00,66345.00,45.00,75,Nouvelle-Aquitaine,23,Creuse,AZ,"Agriculture, sylviculture et pêche",2020-07-21
Activite Partielle,55.00,340.00,151570.00,50.00,75,Nouvelle-Aquitaine,23,Creuse,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-07-21
Activite Partielle,10.00,965.00,642810.00,5.00,75,Nouvelle-Aquitaine,23,Creuse,C3,Fabr. d'équipements ; fabrication de machines,2020-07-21
Activite Partielle,95.00,2160.00,1194690.00,85.00,75,Nouvelle-Aquitaine,23,Creuse,C5,Fabrication d'autres produits indus.,2020-07-21
Activite Partielle,25.00,135.00,62110.00,20.00,75,Nouvelle-Aquitaine,23,Creuse,DE,Industries extractives,2020-07-21
Activite Partielle,270.00,1470.00,794430.00,255.00,75,Nouvelle-Aquitaine,23,Creuse,FZ,Construction,2020-07-21
Activite Partielle,395.00,1985.00,1009740.00,370.00,75,Nouvelle-Aquitaine,23,Creuse,GZ,Commerce,2020-07-21
Activite Partielle,70.00,815.00,335170.00,65.00,75,Nouvelle-Aquitaine,23,Creuse,HZ,Transports et entreposage,2020-07-21
Activite Partielle,225.00,840.00,426525.00,175.00,75,Nouvelle-Aquitaine,23,Creuse,IZ,Hébergement et restauration,2020-07-21
Activite Partielle,20.00,105.00,47120.00,15.00,75,Nouvelle-Aquitaine,23,Creuse,JZ,Information et communication,2020-07-21
Activite Partielle,40.00,80.00,36535.00,30.00,75,Nouvelle-Aquitaine,23,Creuse,KZ,Act. financières et d'assurance,2020-07-21
Activite Partielle,20.00,140.00,47460.00,20.00,75,Nouvelle-Aquitaine,23,Creuse,LZ,Activités immobilières,2020-07-21
Activite Partielle,195.00,1190.00,506035.00,185.00,75,Nouvelle-Aquitaine,23,Creuse,MN,Act. scientif. et tech. ; services admin. et de soutien,2020-07-21
Activite Partielle,150.00,1450.00,509440.00,135.00,75,Nouvelle-Aquitaine,23,Creuse,OQ,"Admin. publique - enseignement, santé humaine et action sociale",2020-07-21
Activite Partielle,185.00,765.00,320645.00,170.00,75,Nouvelle-Aquitaine,23,Creuse,RU,Autres activités de services,2020-07-21
Activite Partielle,90.00,355.00,140860.00,80.00,75,Nouvelle-Aquitaine,79,Deux-Sèvres,AZ,"Agriculture, sylviculture et pêche",2020-07-21
Activite Partielle,170.00,1400.00,638755.00,160.00,75,Nouvelle-Aquitaine,79,Deux-Sèvres,C1,Fabr. de denrées alimentaires - boissons et prod. à base de tabac de boissons et de produits à base de tabac,2020-07-21
Activite Partielle,55.00,3420.00,2039730.00,45.00,75,Nouvelle-Aquitaine,79,Deux-Sèvres,C3,Fabr. d'équipements ; fabrication de machines,2020-07-21
Activite Partielle,20.00,1225.00,890890.00,20.00,75,Nouvelle-Aquitaine,79,Deux-Sèvres,C4,Fabrication de matériels de transport,2020-07-21
Activite Partielle,400.00,10355.00,5501130.00,355.00,75,Nouvelle-Aquitaine,79,Deux-Sèvres,C5,Fabrication d'autres produits indus.,2020-07-21
Activite Partielle,35.00,510.00,308780.00,35.00,75,Nouvelle-Aquitaine,79,Deux-Sèvres,DE,Industries extractives,2020-07-21
Activite Partielle,955.00,7560.00,4502975.00,900.00,75,Nouvelle-Aquitaine,79,Deux-Sèvres,FZ,Construction,2020-07-21
